czas;code;val_num;val_str;val_combined
2026-08-24 12:46:54;m_eev;"168;0";;"168;0"
2026-08-24 12:46:54;ac_curr;"83;0";;"83;0"
2026-08-24 12:46:55;in_water_temp;"32;1";;"32;1"
2026-08-24 12:46:57;tidr;"23;5";;"23;5"
2026-08-24 12:46:58;tank_temp;"34;6";;"34;6"
2026-08-24 12:47:00;flow_rate;"14;0";;"14;0"
2026-08-24 12:47:00;ac_curr;"84;0";;"84;0"
2026-08-24 12:47:00;disc_temp;"42;7";;"42;7"
2026-08-24 12:47:05;flow_rate;"13;0";;"13;0"
2026-08-24 12:47:06;out_water_temp;"36;0";;"36;0"
2026-08-24 12:47:07;dc_fan1;"800;0";;"800;0"
2026-08-24 12:47:07;ac_curr;"85;0";;"85;0"
2026-08-24 12:47:09;dc_fan1;"794;0";;"794;0"
2026-08-24 12:47:09;flow_rate;"14;0";;"14;0"
2026-08-24 12:47:12;a_eev;"10;0";;"10;0"
2026-08-24 12:47:12;disc_temp;"43;2";;"43;2"
2026-08-24 12:47:16;valve;;True;"1;0"
2026-08-24 12:47:20;comp_freq;"61;0";;"61;0"
2026-08-24 12:47:20;ac_curr;"87;0";;"87;0"
2026-08-24 12:47:21;comp_freq;"62;0";;"62;0"
2026-08-24 12:47:21;flow_rate;"13;0";;"13;0"
2026-08-24 12:47:21;ac_curr;"89;0";;"89;0"
2026-08-24 12:47:23;out_water_temp;"36;2";;"36;2"
2026-08-24 12:47:24;m_eev;"164;0";;"164;0"
2026-08-24 12:47:24;dc_fan1;"789;0";;"789;0"
2026-08-24 12:47:24;disc_temp;"43;7";;"43;7"
2026-08-24 12:47:26;in_water_temp;"32;4";;"32;4"
2026-08-24 12:47:28;dc_fan1;"785;0";;"785;0"
2026-08-24 12:47:31;dc_fan1;"782;0";;"782;0"
2026-08-24 12:47:31;ac_curr;"90;0";;"90;0"
2026-08-24 12:47:35;dc_fan1;"779;0";;"779;0"
2026-08-24 12:47:35;disc_temp;"44;2";;"44;2"
2026-08-24 12:47:38;in_water_temp;"32;6";;"32;6"
2026-08-24 12:47:38;out_water_temp;"36;5";;"36;5"
2026-08-24 12:47:40;ac_curr;"91;0";;"91;0"
2026-08-24 12:47:46;out_water_temp;"36;7";;"36;7"
2026-08-24 12:47:47;dc_fan1;"776;0";;"776;0"
2026-08-24 12:47:47;disc_temp;"44;8";;"44;8"
2026-08-24 12:47:50;ac_curr;"90;0";;"90;0"
2026-08-24 12:47:52;m_eev;"160;0";;"160;0"
2026-08-24 12:47:52;dc_fan1;"773;0";;"773;0"
2026-08-24 12:47:52;ac_curr;"92;0";;"92;0"
2026-08-24 12:47:56;comp_freq;"64;0";;"64;0"
2026-08-24 12:47:56;dc_fan1;"770;0";;"770;0"
2026-08-24 12:47:56;ac_curr;"95;0";;"95;0"
2026-08-24 12:47:58;in_water_temp;"32;9";;"32;9"
2026-08-24 12:47:59;dc_fan1;"767;0";;"767;0"
2026-08-24 12:47:59;ac_curr;"94;0";;"94;0"
2026-08-24 12:47:59;disc_temp;"45;3";;"45;3"
2026-08-24 12:48:02;ac_curr;"96;0";;"96;0"
2026-08-24 12:48:03;out_water_temp;"37;0";;"37;0"
2026-08-24 12:48:05;ac_vol;"226;0";;"226;0"
2026-08-24 12:48:05;ac_curr;"97;0";;"97;0"
2026-08-24 12:48:08;back_temp;"10;1";;"10;1"
2026-08-24 12:48:10;out_water_temp;"37;2";;"37;2"
2026-08-24 12:48:12;ac_curr;"95;0";;"95;0"
2026-08-24 12:48:13;in_water_temp;"33;1";;"33;1"
2026-08-24 12:48:15;dc_fan1;"763;0";;"763;0"
2026-08-24 12:48:15;ac_curr;"93;0";;"93;0"
2026-08-24 12:48:15;disc_temp;"46;1";;"46;1"
2026-08-24 12:48:17;ac_curr;"91;0";;"91;0"
2026-08-24 12:48:20;comp_freq;"65;0";;"65;0"
2026-08-24 12:48:20;dc_fan1;"758;0";;"758;0"
2026-08-24 12:48:20;ac_curr;"94;0";;"94;0"
2026-08-24 12:48:24;comp_freq;"66;0";;"66;0"
2026-08-24 12:48:24;m_eev;"156;0";;"156;0"
2026-08-24 12:48:24;dc_fan1;"755;0";;"755;0"
2026-08-24 12:48:26;out_water_temp;"37;5";;"37;5"
2026-08-24 12:48:27;dc_fan1;"750;0";;"750;0"
2026-08-24 12:48:27;flow_rate;"14;0";;"14;0"
2026-08-24 12:48:27;ac_curr;"97;0";;"97;0"
2026-08-24 12:48:29;dc_fan1;"746;0";;"746;0"
2026-08-24 12:48:29;ac_curr;"98;0";;"98;0"
2026-08-24 12:48:31;out_water_temp;"37;7";;"37;7"
2026-08-24 12:48:32;dc_fan1;"743;0";;"743;0"
2026-08-24 12:48:32;ac_curr;"97;0";;"97;0"
2026-08-24 12:48:42;flow_rate;"13;0";;"13;0"
2026-08-24 12:48:42;in_water_temp;"33;4";;"33;4"
2026-08-24 12:48:42;ac_curr;"93;0";;"93;0"
2026-08-24 12:48:42;disc_temp;"47;4";;"47;4"
2026-08-24 12:48:43;out_water_temp;"38;0";;"38;0"
2026-08-24 12:48:45;flow_rate;"14;0";;"14;0"
2026-08-24 12:48:45;ac_curr;"96;0";;"96;0"
2026-08-24 12:48:48;comp_freq;"67;0";;"67;0"
2026-08-24 12:48:48;flow_rate;"13;0";;"13;0"
2026-08-24 12:48:48;ac_curr;"102;0";;"102;0"
2026-08-24 12:48:51;out_water_temp;"38;2";;"38;2"
2026-08-24 12:48:52;comp_freq;"68;0";;"68;0"
2026-08-24 12:48:52;dc_fan1;"739;0";;"739;0"
2026-08-24 12:48:52;flow_rate;"14;0";;"14;0"
2026-08-24 12:48:55;m_eev;"152;0";;"152;0"
2026-08-24 12:48:55;ac_curr;"101;0";;"101;0"
2026-08-24 12:48:57;ac_curr;"99;0";;"99;0"
2026-08-24 12:49:00;ac_curr;"98;0";;"98;0"
2026-08-24 12:49:03;ac_curr;"102;0";;"102;0"
2026-08-24 12:49:03;disc_temp;"48;0";;"48;0"
2026-08-24 12:49:06;in_water_temp;"33;6";;"33;6"
2026-08-24 12:49:06;out_water_temp;"38;6";;"38;6"
2026-08-24 12:49:07;dc_fan1;"735;0";;"735;0"
2026-08-24 12:49:07;disc_temp;"48;7";;"48;7"
2026-08-24 12:49:13;flow_rate;"15;0";;"15;0"
2026-08-24 12:49:13;ac_curr;"101;0";;"101;0"
2026-08-24 12:49:16;ac_curr;"100;0";;"100;0"
2026-08-24 12:49:18;out_water_temp;"38;9";;"38;9"
2026-08-24 12:49:20;dc_fan1;"727;0";;"727;0"
2026-08-24 12:49:20;ac_curr;"98;0";;"98;0"
2026-08-24 12:49:23;dc_fan1;"724;0";;"724;0"
2026-08-24 12:49:25;comp_freq;"70;0";;"70;0"
2026-08-24 12:49:25;m_eev;"148;0";;"148;0"
2026-08-24 12:49:25;ac_curr;"106;0";;"106;0"
2026-08-24 12:49:28;dc_fan1;"720;0";;"720;0"
2026-08-24 12:49:28;ac_curr;"105;0";;"105;0"
2026-08-24 12:49:31;in_water_temp;"33;9";;"33;9"
2026-08-24 12:49:31;amb_temp;"15;3";;"15;3"
2026-08-24 12:49:32;flow_rate;"16;0";;"16;0"
2026-08-24 12:49:42;back_temp;"9;6";;"9;6"
2026-08-24 12:49:42;dc_fan1;"712;0";;"712;0"
2026-08-24 12:49:42;out_water_temp;"39;1";;"39;1"
2026-08-24 12:49:42;ac_curr;"100;0";;"100;0"
2026-08-24 12:49:44;flow_rate;"17;0";;"17;0"
2026-08-24 12:49:44;ac_vol;"222;0";;"222;0"
2026-08-24 12:49:44;ac_curr;"106;0";;"106;0"
2026-08-24 12:49:46;in_water_temp;"34;1";;"34;1"
2026-08-24 12:49:47;dc_fan1;"708;0";;"708;0"
2026-08-24 12:49:47;flow_rate;"16;0";;"16;0"
2026-08-24 12:49:47;ac_curr;"105;0";;"105;0"
2026-08-24 12:49:47;disc_temp;"49;8";;"49;8"
2026-08-24 12:49:50;comp_freq;"71;0";;"71;0"
2026-08-24 12:49:50;dc_fan1;"704;0";;"704;0"
2026-08-24 12:49:50;flow_rate;"17;0";;"17;0"
2026-08-24 12:49:50;ac_curr;"106;0";;"106;0"
2026-08-24 12:49:53;comp_freq;"72;0";;"72;0"
2026-08-24 12:49:53;m_eev;"144;0";;"144;0"
2026-08-24 12:49:56;dc_fan1;"709;0";;"709;0"
2026-08-24 12:49:56;ac_curr;"107;0";;"107;0"
2026-08-24 12:50:00;fault_flag;;False;"0;0"
2026-08-24 12:50:00;protect_flag;;False;"0;0"
2026-08-24 12:50:00;ac_fan;;close;
2026-08-24 12:50:00;freeze;;False;"0;0"
2026-08-24 12:50:00;defrost;;False;"0;0"
2026-08-24 12:50:00;dc_fan2;"0;0";;"0;0"
2026-08-24 12:50:00;ac_curr;"106;0";;"106;0"
2026-08-24 12:50:00;disc_temp;"49;3";;"49;3"
2026-08-24 12:50:03;ac_curr;"105;0";;"105;0"
2026-08-24 12:50:05;ac_curr;"104;0";;"104;0"
2026-08-24 12:50:08;ac_curr;"106;0";;"106;0"
2026-08-24 12:50:12;pump_sta;;True;"1;0"
2026-08-24 12:50:12;ac_curr;"107;0";;"107;0"
2026-08-24 12:50:12;disc_temp;"50;3";;"50;3"
2026-08-24 12:50:14;in_water_temp;"34;4";;"34;4"
2026-08-24 12:50:15;dc_fan1;"703;0";;"703;0"
2026-08-24 12:50:15;ac_curr;"108;0";;"108;0"
2026-08-24 12:50:15;disc_temp;"50;9";;"50;9"
2026-08-24 12:50:17;back_temp;"10;1";;"10;1"
2026-08-24 12:50:17;dc_fan1;"699;0";;"699;0"
2026-08-24 12:50:17;ac_curr;"110;0";;"110;0"
2026-08-24 12:50:17;disc_temp;"52;0";;"52;0"
2026-08-24 12:50:21;comp_freq;"73;0";;"73;0"
2026-08-24 12:50:22;out_water_temp;"39;4";;"39;4"
2026-08-24 12:50:24;m_eev;"140;0";;"140;0"
2026-08-24 12:50:24;disc_temp;"52;5";;"52;5"
2026-08-24 12:50:28;ac_curr;"109;0";;"109;0"
2026-08-24 12:50:29;in_water_temp;"34;6";;"34;6"
2026-08-24 12:50:29;tank_temp;"35;0";;"35;0"
2026-08-24 12:50:31;back_temp;"9;5";;"9;5"
2026-08-24 12:50:31;dc_fan1;"702;0";;"702;0"
2026-08-24 12:50:31;flow_rate;"18;0";;"18;0"
2026-08-24 12:50:31;ac_curr;"108;0";;"108;0"
2026-08-24 12:50:31;disc_temp;"53;7";;"53;7"
2026-08-24 12:50:33;ac_curr;"109;0";;"109;0"
2026-08-24 12:50:35;out_water_temp;"39;6";;"39;6"
2026-08-24 12:50:36;dc_fan1;"705;0";;"705;0"
2026-08-24 12:50:36;disc_temp;"54;2";;"54;2"
2026-08-24 12:50:40;ac_curr;"108;0";;"108;0"
2026-08-24 12:50:40;disc_temp;"55;1";;"55;1"
2026-08-24 12:50:43;back_temp;"9;0";;"9;0"
2026-08-24 12:50:43;flow_rate;"19;0";;"19;0"
2026-08-24 12:50:45;flow_rate;"18;0";;"18;0"
2026-08-24 12:50:47;in_water_temp;"34;9";;"34;9"
2026-08-24 12:50:47;out_water_temp;"39;9";;"39;9"
2026-08-24 12:50:48;disc_temp;"56;0";;"56;0"
2026-08-24 12:50:51;flow_rate;"19;0";;"19;0"
2026-08-24 12:50:51;disc_temp;"56;8";;"56;8"
2026-08-24 12:50:55;m_eev;"136;0";;"136;0"
2026-08-24 12:50:55;disc_temp;"57;4";;"57;4"
2026-08-24 12:50:58;ac_curr;"109;0";;"109;0"
2026-08-24 12:50:59;out_water_temp;"40;1";;"40;1"
2026-08-24 12:51:01;dc_fan1;"702;0";;"702;0"
2026-08-24 12:51:02;in_water_temp;"35;1";;"35;1"
2026-08-24 12:51:04;disc_temp;"58;8";;"58;8"
2026-08-24 12:51:08;ac_curr;"110;0";;"110;0"
2026-08-24 12:51:08;disc_temp;"59;3";;"59;3"
2026-08-24 12:51:11;disc_temp;"60;2";;"60;2"
2026-08-24 12:51:16;dc_fan1;"699;0";;"699;0"
2026-08-24 12:51:16;disc_temp;"60;7";;"60;7"
2026-08-24 12:51:17;in_water_temp;"35;4";;"35;4"
2026-08-24 12:51:22;out_water_temp;"40;4";;"40;4"
2026-08-24 12:51:23;m_eev;"133;0";;"133;0"
2026-08-24 12:51:23;dc_fan1;"704;0";;"704;0"
2026-08-24 12:51:23;ac_curr;"109;0";;"109;0"
2026-08-24 12:51:23;disc_temp;"62;1";;"62;1"
2026-08-24 12:51:25;ac_curr;"110;0";;"110;0"
2026-08-24 12:51:27;in_water_temp;"35;6";;"35;6"
2026-08-24 12:51:32;comp_freq;"70;0";;"70;0"
2026-08-24 12:51:32;ac_curr;"105;0";;"105;0"
2026-08-24 12:51:32;disc_temp;"62;9";;"62;9"
2026-08-24 12:51:35;ac_vol;"226;0";;"226;0"
2026-08-24 12:51:35;ac_curr;"103;0";;"103;0"
2026-08-24 12:51:35;disc_temp;"63;8";;"63;8"
2026-08-24 12:51:38;dc_fan1;"707;0";;"707;0"
2026-08-24 12:51:38;disc_temp;"64;3";;"64;3"
2026-08-24 12:51:39;out_water_temp;"40;6";;"40;6"
2026-08-24 12:51:44;flow_rate;"20;0";;"20;0"
2026-08-24 12:51:44;disc_temp;"65;2";;"65;2"
2026-08-24 12:51:48;dc_fan1;"710;0";;"710;0"
2026-08-24 12:51:48;ac_curr;"102;0";;"102;0"
2026-08-24 12:51:50;dc_fan1;"715;0";;"715;0"
2026-08-24 12:51:50;in_water_temp;"35;9";;"35;9"
2026-08-24 12:51:50;ac_vol;"230;0";;"230;0"
2026-08-24 12:51:50;disc_temp;"66;0";;"66;0"
2026-08-24 12:51:53;dc_fan1;"723;0";;"723;0"
2026-08-24 12:51:53;flow_rate;"19;0";;"19;0"
2026-08-24 12:51:56;disc_temp;"66;7";;"66;7"
2026-08-24 12:51:58;tidr;"23;5";;"23;5"
2026-08-24 12:52:02;in_water_temp;"36;1";;"36;1"
2026-08-24 12:52:03;dc_fan1;"719;0";;"719;0"
2026-08-24 12:52:03;disc_temp;"67;4";;"67;4"
2026-08-24 12:52:06;ac_curr;"103;0";;"103;0"
2026-08-24 12:52:06;disc_temp;"67;9";;"67;9"
2026-08-24 12:52:12;dc_fan1;"713;0";;"713;0"
2026-08-24 12:52:15;a_eev;"10;0";;"10;0"
2026-08-24 12:52:15;out_water_temp;"40;9";;"40;9"
2026-08-24 12:52:16;dc_fan1;"705;0";;"705;0"
2026-08-24 12:52:16;disc_temp;"68;7";;"68;7"
2026-08-24 12:52:18;valve;;True;"1;0"
2026-08-24 12:52:19;dc_fan1;"699;0";;"699;0"
2026-08-24 12:52:19;flow_rate;"20;0";;"20;0"
2026-08-24 12:52:21;dc_fan1;"695;0";;"695;0"
2026-08-24 12:52:24;m_eev;"131;0";;"131;0"
2026-08-24 12:52:24;flow_rate;"19;0";;"19;0"
2026-08-24 12:52:25;in_water_temp;"36;4";;"36;4"
2026-08-24 12:52:27;ac_curr;"104;0";;"104;0"
2026-08-24 12:52:27;disc_temp;"69;4";;"69;4"
2026-08-24 12:52:30;out_water_temp;"41;1";;"41;1"
2026-08-24 12:52:31;ac_curr;"103;0";;"103;0"
2026-08-24 12:52:33;ac_curr;"102;0";;"102;0"
2026-08-24 12:52:33;disc_temp;"69;9";;"69;9"
2026-08-24 12:52:38;in_water_temp;"36;6";;"36;6"
2026-08-24 12:52:40;ac_curr;"104;0";;"104;0"
2026-08-24 12:52:44;ac_curr;"103;0";;"103;0"
2026-08-24 12:52:46;disc_temp;"70;4";;"70;4"
2026-08-24 12:52:50;out_water_temp;"41;4";;"41;4"
2026-08-24 12:52:56;dc_fan1;"692;0";;"692;0"
2026-08-24 12:52:58;out_water_temp;"41;6";;"41;6"
2026-08-24 12:52:59;disc_temp;"71;0";;"71;0"
2026-08-24 12:53:01;ac_curr;"104;0";;"104;0"
2026-08-24 12:53:03;in_water_temp;"36;9";;"36;9"
2026-08-24 12:53:03;tank_temp;"35;4";;"35;4"
2026-08-24 12:53:13;dc_fan1;"688;0";;"688;0"
2026-08-24 12:53:13;flow_rate;"20;0";;"20;0"
2026-08-24 12:53:13;disc_temp;"71;7";;"71;7"
2026-08-24 12:53:18;in_water_temp;"37;1";;"37;1"
2026-08-24 12:53:21;flow_rate;"19;0";;"19;0"
2026-08-24 12:53:26;out_water_temp;"41;9";;"41;9"
2026-08-24 12:53:27;dc_fan1;"685;0";;"685;0"
2026-08-24 12:53:27;disc_temp;"72;2";;"72;2"
2026-08-24 12:53:29;ac_curr;"105;0";;"105;0"
2026-08-24 12:53:36;flow_rate;"20;0";;"20;0"
2026-08-24 12:53:36;ac_curr;"104;0";;"104;0"
2026-08-24 12:53:36;disc_temp;"72;7";;"72;7"
2026-08-24 12:53:38;tank_temp;"35;7";;"35;7"
2026-08-24 12:53:39;flow_rate;"19;0";;"19;0"
2026-08-24 12:53:39;ac_curr;"105;0";;"105;0"
2026-08-24 12:53:43;out_water_temp;"42;1";;"42;1"
2026-08-24 12:53:45;ac_curr;"104;0";;"104;0"
2026-08-24 12:53:48;ac_curr;"105;0";;"105;0"
2026-08-24 12:53:48;disc_temp;"73;2";;"73;2"
2026-08-24 12:53:51;in_water_temp;"37;4";;"37;4"
2026-08-24 12:53:57;flow_rate;"20;0";;"20;0"
2026-08-24 12:53:57;ac_curr;"104;0";;"104;0"
2026-08-24 12:54:00;flow_rate;"19;0";;"19;0"
2026-08-24 12:54:00;ac_curr;"105;0";;"105;0"
2026-08-24 12:54:04;ac_curr;"106;0";;"106;0"
2026-08-24 12:54:04;disc_temp;"73;9";;"73;9"
2026-08-24 12:54:07;ac_curr;"105;0";;"105;0"
2026-08-24 12:54:09;dc_fan1;"682;0";;"682;0"
2026-08-24 12:54:09;ac_curr;"106;0";;"106;0"
2026-08-24 12:54:14;in_water_temp;"37;6";;"37;6"
2026-08-24 12:54:15;dc_fan1;"685;0";;"685;0"
2026-08-24 12:54:18;out_water_temp;"42;4";;"42;4"
2026-08-24 12:54:22;disc_temp;"74;4";;"74;4"
2026-08-24 12:54:23;out_water_temp;"42;6";;"42;6"
2026-08-24 12:54:25;ac_curr;"105;0";;"105;0"
2026-08-24 12:54:28;ac_curr;"106;0";;"106;0"
2026-08-24 12:54:30;tank_temp;"36;1";;"36;1"
2026-08-24 12:54:32;flow_rate;"20;0";;"20;0"
2026-08-24 12:54:32;amb_temp;"15;2";;"15;2"
2026-08-24 12:54:36;dc_fan1;"682;0";;"682;0"
2026-08-24 12:54:36;flow_rate;"19;0";;"19;0"
2026-08-24 12:54:37;ac_curr;"107;0";;"107;0"
2026-08-24 12:54:40;flow_rate;"20;0";;"20;0"
2026-08-24 12:54:40;ac_curr;"106;0";;"106;0"
2026-08-24 12:54:43;in_water_temp;"37;9";;"37;9"
2026-08-24 12:54:44;ac_curr;"107;0";;"107;0"
2026-08-24 12:54:46;ac_curr;"106;0";;"106;0"
2026-08-24 12:54:54;out_water_temp;"42;9";;"42;9"
2026-08-24 12:54:56;disc_temp;"74;9";;"74;9"
2026-08-24 12:54:59;flow_rate;"19;0";;"19;0"
2026-08-24 12:54:59;ac_curr;"107;0";;"107;0"
2026-08-24 12:55:01;fault_flag;;False;"0;0"
2026-08-24 12:55:01;protect_flag;;False;"0;0"
2026-08-24 12:55:01;ac_fan;;close;
2026-08-24 12:55:01;freeze;;False;"0;0"
2026-08-24 12:55:01;defrost;;False;"0;0"
2026-08-24 12:55:01;dc_fan2;"0;0";;"0;0"
2026-08-24 12:55:01;in_water_temp;"38;1";;"38;1"
2026-08-24 12:55:11;ac_curr;"108;0";;"108;0"
2026-08-24 12:55:14;pump_sta;;True;"1;0"
2026-08-24 12:55:14;out_water_temp;"43;1";;"43;1"
2026-08-24 12:55:15;back_temp;"9;5";;"9;5"
2026-08-24 12:55:22;tank_temp;"36;5";;"36;5"
2026-08-24 12:55:24;disc_temp;"75;4";;"75;4"
2026-08-24 12:55:26;flow_rate;"20;0";;"20;0"
2026-08-24 12:55:26;ac_curr;"107;0";;"107;0"
2026-08-24 12:55:33;flow_rate;"19;0";;"19;0"
2026-08-24 12:55:33;ac_curr;"106;0";;"106;0"
2026-08-24 12:55:34;in_water_temp;"38;4";;"38;4"
2026-08-24 12:55:40;ac_curr;"107;0";;"107;0"
2026-08-24 12:55:42;disc_temp;"75;9";;"75;9"
2026-08-24 12:55:46;in_water_temp;"38;6";;"38;6"
2026-08-24 12:55:46;out_water_temp;"43;4";;"43;4"
2026-08-24 12:55:48;ac_curr;"108;0";;"108;0"
2026-08-24 12:55:59;out_water_temp;"43;6";;"43;6"
2026-08-24 12:56:00;flow_rate;"20;0";;"20;0"
2026-08-24 12:56:00;ac_curr;"109;0";;"109;0"
2026-08-24 12:56:00;disc_temp;"76;4";;"76;4"
2026-08-24 12:56:04;ac_curr;"108;0";;"108;0"
2026-08-24 12:56:06;tank_temp;"36;9";;"36;9"
2026-08-24 12:56:10;flow_rate;"19;0";;"19;0"
2026-08-24 12:56:10;ac_curr;"109;0";;"109;0"
2026-08-24 12:56:13;ac_curr;"108;0";;"108;0"
2026-08-24 12:56:14;in_water_temp;"38;9";;"38;9"
2026-08-24 12:56:16;ac_curr;"109;0";;"109;0"
2026-08-24 12:56:28;dc_fan1;"676;0";;"676;0"
2026-08-24 12:56:30;tank_temp;"37;2";;"37;2"
2026-08-24 12:56:32;comp_freq;"70;0";;"70;0"
2026-08-24 12:56:34;out_water_temp;"43;9";;"43;9"
2026-08-24 12:56:36;dc_fan1;"679;0";;"679;0"
2026-08-24 12:56:38;flow_rate;"20;0";;"20;0"
2026-08-24 12:56:39;in_water_temp;"39;1";;"39;1"
2026-08-24 12:56:41;dc_fan1;"682;0";;"682;0"
2026-08-24 12:56:41;ac_curr;"110;0";;"110;0"
2026-08-24 12:56:44;flow_rate;"19;0";;"19;0"
2026-08-24 12:56:44;ac_curr;"109;0";;"109;0"
2026-08-24 12:56:58;tidr;"23;5";;"23;5"
2026-08-24 12:56:58;ac_vol;"230;0";;"230;0"
2026-08-24 12:56:58;ac_curr;"110;0";;"110;0"
2026-08-24 12:56:59;flow_rate;"20;0";;"20;0"
2026-08-24 12:57:02;in_water_temp;"39;4";;"39;4"
2026-08-24 12:57:02;out_water_temp;"44;1";;"44;1"
2026-08-24 12:57:08;ac_curr;"109;0";;"109;0"
2026-08-24 12:57:12;ac_curr;"110;0";;"110;0"
2026-08-24 12:57:15;a_eev;"10;0";;"10;0"
2026-08-24 12:57:15;dc_fan1;"678;0";;"678;0"
2026-08-24 12:57:18;valve;;True;"1;0"
2026-08-24 12:57:18;ac_curr;"109;0";;"109;0"
2026-08-24 12:57:19;tank_temp;"37;6";;"37;6"
2026-08-24 12:57:21;dc_fan1;"675;0";;"675;0"
2026-08-24 12:57:21;ac_curr;"110;0";;"110;0"
2026-08-24 12:57:24;dc_fan1;"678;0";;"678;0"
2026-08-24 12:57:24;ac_curr;"111;0";;"111;0"
2026-08-24 12:57:27;m_eev;"131;0";;"131;0"
2026-08-24 12:57:27;in_water_temp;"39;6";;"39;6"
2026-08-24 12:57:28;dc_fan1;"681;0";;"681;0"
2026-08-24 12:57:28;flow_rate;"19;0";;"19;0"
2026-08-24 12:57:31;flow_rate;"20;0";;"20;0"
2026-08-24 12:57:31;ac_curr;"110;0";;"110;0"
2026-08-24 12:57:33;flow_rate;"19;0";;"19;0"
2026-08-24 12:57:42;out_water_temp;"44;4";;"44;4"
2026-08-24 12:57:43;ac_curr;"111;0";;"111;0"
2026-08-24 12:57:46;tidr;"23;6";;"23;6"
2026-08-24 12:57:49;ac_curr;"110;0";;"110;0"
2026-08-24 12:57:50;out_water_temp;"44;6";;"44;6"
2026-08-24 12:57:54;tank_temp;"38;0";;"38;0"
2026-08-24 12:57:56;ac_curr;"111;0";;"111;0"
2026-08-24 12:57:57;in_water_temp;"39;9";;"39;9"
2026-08-24 12:57:59;ac_curr;"110;0";;"110;0"
2026-08-24 12:58:04;flow_rate;"20;0";;"20;0"
2026-08-24 12:58:04;ac_curr;"111;0";;"111;0"
2026-08-24 12:58:08;ac_curr;"112;0";;"112;0"
2026-08-24 12:58:11;ac_curr;"111;0";;"111;0"
2026-08-24 12:58:13;ac_curr;"112;0";;"112;0"
2026-08-24 12:58:16;ac_curr;"111;0";;"111;0"
2026-08-24 12:58:16;disc_temp;"75;9";;"75;9"
2026-08-24 12:58:22;in_water_temp;"40;1";;"40;1"
2026-08-24 12:58:23;flow_rate;"19;0";;"19;0"
2026-08-24 12:58:26;ac_curr;"112;0";;"112;0"
2026-08-24 12:58:27;out_water_temp;"44;9";;"44;9"
2026-08-24 12:58:32;flow_rate;"20;0";;"20;0"
2026-08-24 12:58:38;tank_temp;"38;4";;"38;4"
2026-08-24 12:58:41;flow_rate;"19;0";;"19;0"
2026-08-24 12:58:44;ac_curr;"113;0";;"113;0"
2026-08-24 12:58:48;ac_curr;"112;0";;"112;0"
2026-08-24 12:58:50;in_water_temp;"40;4";;"40;4"
2026-08-24 12:58:51;ac_curr;"113;0";;"113;0"
2026-08-24 12:58:53;dc_fan1;"677;0";;"677;0"
2026-08-24 12:58:53;ac_curr;"112;0";;"112;0"
2026-08-24 12:58:55;out_water_temp;"45;1";;"45;1"
2026-08-24 12:58:57;ac_curr;"113;0";;"113;0"
2026-08-24 12:59:00;ac_curr;"112;0";;"112;0"
2026-08-24 12:59:03;dc_fan1;"680;0";;"680;0"
2026-08-24 12:59:12;dc_fan1;"677;0";;"677;0"
2026-08-24 12:59:12;ac_curr;"113;0";;"113;0"
2026-08-24 12:59:15;tank_temp;"38;8";;"38;8"
2026-08-24 12:59:16;ac_curr;"112;0";;"112;0"
2026-08-24 12:59:18;tidr;"23;5";;"23;5"
2026-08-24 12:59:19;ac_curr;"113;0";;"113;0"
2026-08-24 12:59:23;in_water_temp;"40;6";;"40;6"
2026-08-24 12:59:24;flow_rate;"20;0";;"20;0"
2026-08-24 12:59:27;comp_freq;"67;0";;"67;0"
2026-08-24 12:59:27;dc_fan1;"680;0";;"680;0"
2026-08-24 12:59:27;flow_rate;"19;0";;"19;0"
2026-08-24 12:59:27;ac_curr;"108;0";;"108;0"
2026-08-24 12:59:27;disc_temp;"76;4";;"76;4"
2026-08-24 12:59:31;comp_freq;"65;0";;"65;0"
2026-08-24 12:59:31;flow_rate;"20;0";;"20;0"
2026-08-24 12:59:31;ac_curr;"102;0";;"102;0"
2026-08-24 12:59:34;dc_fan1;"683;0";;"683;0"
2026-08-24 12:59:34;flow_rate;"19;0";;"19;0"
2026-08-24 12:59:34;amb_temp;"15;4";;"15;4"
2026-08-24 12:59:34;ac_curr;"101;0";;"101;0"
2026-08-24 12:59:35;out_water_temp;"45;4";;"45;4"
2026-08-24 12:59:37;flow_rate;"20;0";;"20;0"
2026-08-24 12:59:47;dc_fan1;"680;0";;"680;0"
2026-08-24 12:59:47;ac_curr;"102;0";;"102;0"
2026-08-24 12:59:49;flow_rate;"19;0";;"19;0"
2026-08-24 12:59:49;ac_curr;"103;0";;"103;0"
2026-08-24 12:59:59;back_temp;"10;1";;"10;1"
2026-08-24 12:59:59;flow_rate;"20;0";;"20;0"
2026-08-24 12:59:59;in_water_temp;"40;9";;"40;9"
2026-08-24 12:59:59;ac_curr;"101;0";;"101;0"
2026-08-24 12:59:59;tank_temp;"39;1";;"39;1"
2026-08-24 12:59:59;disc_temp;"75;2";;"75;2"
2026-08-24 13:00:01;fault_flag;;False;"0;0"
2026-08-24 13:00:01;protect_flag;;False;"0;0"
2026-08-24 13:00:01;ac_fan;;close;
2026-08-24 13:00:01;freeze;;False;"0;0"
2026-08-24 13:00:01;defrost;;False;"0;0"
2026-08-24 13:00:01;dc_fan2;"0;0";;"0;0"
2026-08-24 13:00:01;ac_curr;"102;0";;"102;0"
